Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Output1,Output2,Output3
61.0,31.0,72.0,42.0,30.0,1.0,2.0,2.0,1.2,1.0,0.0,48.0,47.0,48.0,30.0,18.0,0.0,0.8,8.0,1.6,1.8,1.0,1.0,0.0,0.0
69.0,35.0,68.0,37.0,31.0,3.0,2.6,3.0,2.0,0.6,0.0,61.0,43.0,65.0,35.0,30.0,3.0,2.2,5.0,2.0,1.2,1.0,0.0,1.0,0.0
44.0,65.0,40.0,20.0,20.0,3.0,2.0,13.0,2.4,1.4,0.0,71.0,37.0,69.0,38.0,31.0,1.0,2.2,3.0,2.0,0.8,1.0,0.0,0.0,1.0
29.0,57.0,25.0,14.0,11.0,0.0,0.4,20.0,0.2,1.2,1.0,43.0,66.0,38.0,28.0,10.0,1.0,1.0,15.0,0.4,2.0,0.0,0.0,0.0,1.0
40.0,52.0,38.0,22.0,16.0,1.0,1.4,16.0,1.4,1.8,1.0,48.48235294117647,59.35294117647059,39.0,24.0,15.0,0.0,1.0,15.0,0.6,1.0,0.0,0.0,1.0,0.0
46.0,57.0,40.0,24.0,16.0,0.0,0.2,14.0,0.6,2.0,1.0,67.0,42.0,55.0,30.0,25.0,1.0,1.4,7.0,1.6,0.4,1.0,0.0,0.0,1.0
52.0,38.0,60.0,39.0,21.0,1.0,1.6,6.0,0.6,0.2,0.0,42.48235294117647,50.35294117647059,43.0,30.0,13.0,1.0,1.2,10.0,1.2,1.0,1.0,1.0,0.0,0.0
32.0,42.0,41.0,28.0,13.0,1.0,1.4,12.0,1.0,1.2,0.0,63.0,45.0,66.0,35.0,31.0,1.0,1.8,5.0,2.0,1.4,0.0,0.0,0.0,1.0
79.0,37.0,85.0,45.0,40.0,0.0,1.6,1.0,1.6,0.8,1.0,46.0,46.0,46.0,26.0,20.0,3.0,1.2,9.0,1.0,1.2,0.0,1.0,0.0,0.0
34.0,56.0,38.0,28.0,10.0,0.0,0.8,17.0,1.2,1.8,1.0,48.0,48.0,48.0,30.0,18.0,0.0,0.8,8.0,1.4,1.4,0.0,1.0,0.0,0.0
42.48235294117647,68.35294117647058,28.0,20.0,8.0,3.0,1.0,19.0,1.0,1.2,0.0,62.0,31.0,75.0,45.0,30.0,3.0,2.0,2.0,1.0,0.8,1.0,0.0,0.0,1.0
67.0,36.0,67.0,35.0,32.0,3.0,2.2,5.0,1.2,0.4,0.0,44.0,67.0,35.0,17.0,18.0,0.0,0.8,18.0,1.4,2.0,1.0,1.0,0.0,0.0
48.0,52.0,48.0,30.0,18.0,0.0,0.8,8.0,1.2,1.8,0.0,81.0,38.0,88.0,48.0,40.0,3.0,1.6,1.0,1.6,1.0,1.0,0.0,1.0,0.0
64.0,31.0,78.0,45.0,33.0,3.0,2.0,2.0,1.2,0.8,0.0,38.0,56.0,41.0,31.0,10.0,3.0,1.2,12.0,1.6,1.4,1.0,0.0,0.0,1.0
42.48235294117647,52.35294117647059,43.0,30.0,13.0,0.0,1.0,11.0,1.0,1.2,0.0,42.48235294117647,70.35294117647058,28.0,20.0,8.0,0.0,1.0,19.0,1.0,1.2,1.0,1.0,0.0,0.0
65.0,46.0,69.0,35.0,34.0,3.0,2.2,5.0,2.0,1.2,0.0,41.0,53.0,39.0,23.0,16.0,1.0,1.6,17.0,1.4,1.6,1.0,1.0,0.0,0.0
47.0,48.0,46.0,26.0,20.0,0.0,1.0,9.0,0.8,1.2,0.0,47.0,60.0,40.0,24.0,16.0,0.0,0.0,15.0,0.6,2.4,1.0,0.0,0.0,1.0
49.48235294117647,60.35294117647059,40.0,24.0,16.0,1.0,0.6,15.0,0.4,1.2,0.0,33.0,44.0,41.0,28.0,13.0,0.0,1.4,14.0,1.0,1.0,1.0,0.0,1.0,0.0
45.0,67.0,41.0,28.0,13.0,3.0,1.0,15.0,0.6,2.2,0.0,71.0,37.0,70.0,38.0,32.0,3.0,2.2,5.0,1.4,0.4,1.0,0.0,0.0,1.0
70.0,43.0,58.0,30.0,28.0,3.0,1.8,7.0,2.2,0.6,0.0,30.0,59.0,25.0,14.0,11.0,0.0,0.2,20.0,0.2,1.4,1.0,1.0,0.0,0.0
73.0,38.0,72.0,38.0,34.0,3.0,2.2,4.0,1.8,1.0,0.0,54.0,38.0,63.0,42.0,21.0,3.0,1.6,6.0,0.6,0.2,1.0,1.0,0.0,0.0
45.0,71.0,35.0,17.0,18.0,0.0,0.8,18.0,1.6,2.6,0.0,45.0,67.0,40.0,20.0,20.0,0.0,1.4,16.0,2.0,1.6,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.8,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8,14.0,2.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.8,1.8,0.0,0.0,1.0,0.0
1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,0.0,0.0,5.0,1.4352941176470588,1.2823529411764707,0.0,1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,0.0,0.0,6.0,1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.4,16.0,1.4,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,13.0,1.6,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.6,19.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,21.0,2.2,1.8,0.0,0.0,0.0,1.0
1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,0.0,0.0,7.0,1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,15.0,0.8,0.6,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.6,15.0,1.6,0.4,0.0,1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,0.0,0.0,10.0,1.4352941176470588,1.2823529411764707,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.2,16.0,2.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,21.0,0.4,1.2,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.6,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.4,0.8,1.0,0.0,0.0,1.0
1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,0.0,0.0,14.0,1.4352941176470588,1.2823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,17.0,1.8,0.8,1.0,0.0,0.0,1.0
1.0,0.0,3.0,0.0,3.0,3.0,2.0,8.0,2.4,1.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,22.0,0.4,2.0,1.0,0.0,1.0,0.0
2.0,1.0,3.0,0.0,3.0,3.0,1.4,4.0,1.2,1.6,0.0,2.435294117647059,4.2823529411764705,0.0,0.0,0.0,0.0,0.0,15.0,1.2176470588235295,2.1411764705882352,1.0,1.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.4,18.0,0.6,1.6,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.4,10.0,1.8,3.0,1.0,0.0,1.0,0.0
3.0,1.0,3.0,0.0,3.0,3.0,2.6,3.0,2.0,1.0,0.0,3.435294117647059,3.2823529411764705,1.0,1.0,0.0,1.0,1.0,10.0,1.7176470588235295,1.6411764705882352,1.0,1.0,0.0,0.0
2.435294117647059,3.2823529411764705,0.0,0.0,0.0,0.0,0.0,15.0,1.2176470588235295,1.6411764705882352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,19.0,1.0,1.4,1.0,0.0,0.0,1.0
2.0,2.0,1.0,0.0,1.0,1.0,1.6,13.0,1.2,0.8,0.0,2.0,1.0,3.0,3.0,0.0,3.0,2.6,6.0,1.8,0.6,1.0,0.0,1.0,0.0
1.0,0.0,3.0,0.0,3.0,3.0,2.6,9.0,1.4,0.6,0.0,1.4352941176470588,2.2823529411764705,0.0,0.0,0.0,0.0,0.0,18.0,0.7176470588235294,1.1411764705882352,1.0,1.0,0.0,0.0
2.435294117647059,1.2823529411764707,3.0,0.0,3.0,3.0,3.0,7.0,1.2176470588235295,0.6411764705882353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0.8,1.0,1.0,0.0,1.0,0.0
2.0,2.0,1.0,0.0,1.0,1.0,0.6,13.0,1.0,2.2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,1.8,2.0,1.0,0.0,1.0,0.0
2.0,0.0,3.0,0.0,3.0,3.0,2.0,9.0,1.4,0.6,0.0,2.0,1.0,3.0,3.0,0.0,3.0,2.6,8.0,2.4,0.4,1.0,1.0,0.0,0.0
2.435294117647059,5.2823529411764705,0.0,0.0,0.0,0.0,0.0,19.0,0.811764705882353,1.7607843137254902,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,14.0,1.8,2.0,0.0,0.0,1.0,0.0
3.0,1.0,6.0,3.0,3.0,3.0,1.8,4.0,1.4,1.6,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6,12.0,1.4,2.4,0.0,1.0,0.0,0.0
3.0,2.0,3.0,0.0,3.0,3.0,1.4,8.0,1.4,1.2,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.6,16.0,0.6,1.0,1.0,0.0,0.0,1.0
1.4352941176470588,6.2823529411764705,0.0,0.0,0.0,0.0,0.0,20.0,0.47843137254901963,2.0941176470588236,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.8,12.0,1.0,1.2,1.0,1.0,0.0,0.0
5.0,1.0,6.0,3.0,3.0,3.0,2.4,4.0,2.0,0.8,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.6,18.0,0.8,1.2,0.0,0.0,0.0,1.0
0.0,2.0,1.0,0.0,1.0,1.0,1.0,19.0,0.4,0.8,0.0,3.435294117647059,6.2823529411764705,0.0,0.0,0.0,0.0,0.0,20.0,1.1450980392156864,2.0941176470588236,1.0,0.0,1.0,0.0
4.0,4.0,2.0,1.0,1.0,1.0,1.2,13.0,1.4,1.2,1.0,5.0,1.0,6.0,3.0,3.0,3.0,2.6,2.0,2.2,1.0,1.0,0.0,0.0,1.0
5.0,0.0,6.0,3.0,3.0,3.0,2.6,3.0,2.0,0.6,1.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,11.0,1.4,1.0,0.0,0.0,0.0,1.0
1.0,0.0,4.0,1.0,3.0,1.0,1.6,10.0,1.2,1.0,1.0,3.435294117647059,2.2823529411764705,4.0,1.0,3.0,1.0,2.0,8.0,1.1450980392156864,0.7607843137254902,1.0,1.0,0.0,0.0
3.435294117647059,5.2823529411764705,1.0,1.0,0.0,0.0,0.5,19.0,1.1450980392156864,1.7607843137254902,0.0,4.0,3.0,4.0,3.0,1.0,1.0,2.6,8.0,2.0,0.8,0.0,0.0,1.0,0.0
5.0,4.0,5.0,3.0,2.0,1.0,2.2,7.0,2.0,1.0,0.0,5.0,2.0,6.0,3.0,3.0,0.0,1.8,6.0,1.8,1.0,1.0,0.0,1.0,0.0
2.0,2.0,4.0,0.0,4.0,3.0,1.0,10.0,0.8,1.0,0.0,4.435294117647059,6.2823529411764705,2.0,2.0,0.0,1.0,0.6666666666666666,14.0,1.1088235294117648,1.5705882352941176,1.0,0.0,0.0,1.0
2.0,5.0,2.0,1.0,1.0,0.0,0.6,17.0,1.4,2.8,0.0,7.0,10.0,2.0,1.0,1.0,0.0,1.0,14.0,2.0,2.4,1.0,0.0,0.0,1.0
6.435294117647059,9.28235294117647,1.0,0.0,1.0,1.0,0.3333333333333333,19.0,1.6088235294117648,2.3205882352941174,0.0,2.435294117647059,5.2823529411764705,1.0,1.0,0.0,1.0,0.3333333333333333,20.0,0.6088235294117648,1.3205882352941176,1.0,0.0,1.0,0.0
4.0,3.0,4.0,1.0,3.0,3.0,1.2,11.0,1.2,1.0,0.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,17.0,1.0,1.4,1.0,1.0,0.0,0.0
3.0,4.0,2.0,1.0,1.0,0.0,0.6,16.0,0.8,1.2,0.0,5.0,3.0,6.0,3.0,3.0,0.0,2.4,8.0,1.6,0.8,1.0,0.0,1.0,0.0
11.0,4.0,9.0,3.0,6.0,3.0,3.0,1.0,3.0,1.2,0.0,6.0,1.0,9.0,6.0,3.0,3.0,1.8,2.0,1.4,1.2,1.0,1.0,0.0,0.0
6.0,4.0,6.0,3.0,3.0,3.0,2.4,8.0,2.0,1.0,0.0,3.0,1.0,7.0,4.0,3.0,3.0,1.6,6.0,1.2,1.0,1.0,0.0,0.0,1.0
2.0,3.0,2.0,0.0,2.0,1.0,1.2,20.0,1.8,1.8,0.0,2.435294117647059,6.2823529411764705,3.0,3.0,0.0,3.0,1.0,15.0,0.6088235294117648,1.5705882352941176,1.0,1.0,0.0,0.0
4.435294117647059,4.2823529411764705,4.0,1.0,3.0,0.0,1.3333333333333333,12.0,1.1088235294117648,1.0705882352941176,0.0,4.0,5.0,3.0,0.0,3.0,0.0,1.2,15.0,1.6,1.8,1.0,0.0,1.0,0.0
2.435294117647059,10.28235294117647,3.0,3.0,0.0,0.0,0.75,16.0,0.4870588235294118,2.056470588235294,0.0,2.0,3.0,4.0,0.0,4.0,0.0,1.0,14.0,0.6,0.8,1.0,0.0,1.0,0.0
8.0,5.0,9.0,6.0,3.0,0.0,1.8,3.0,1.6,1.6,0.0,8.0,3.0,7.0,4.0,3.0,3.0,1.6,4.0,1.8,0.8,1.0,0.0,0.0,1.0
3.0,9.0,2.0,1.0,1.0,0.0,0.4,18.0,0.6,2.0,0.0,6.435294117647059,6.2823529411764705,5.0,2.0,3.0,1.0,1.25,10.0,1.2870588235294118,1.256470588235294,1.0,0.0,1.0,0.0
4.0,1.0,10.0,4.0,6.0,3.0,2.2,3.0,1.2,0.6,0.0,7.0,6.0,6.0,4.0,2.0,1.0,1.8,8.0,1.6,1.2,1.0,0.0,0.0,1.0
2.435294117647059,5.2823529411764705,2.0,1.0,1.0,1.0,0.5,19.0,0.4870588235294118,1.056470588235294,0.0,5.0,6.0,3.0,2.0,1.0,1.0,0.6,16.0,1.0,1.4,1.0,0.0,1.0,0.0
6.0,7.0,4.0,0.0,4.0,1.0,1.4,14.0,2.0,1.8,0.0,6.0,5.0,6.0,3.0,3.0,0.0,1.8,9.0,1.4,1.0,1.0,1.0,0.0,0.0
5.435294117647059,6.2823529411764705,5.0,2.0,3.0,3.0,1.25,13.0,1.0870588235294119,1.256470588235294,0.0,6.0,3.0,5.0,3.0,2.0,3.0,1.2,12.0,2.2,1.6,1.0,1.0,0.0,0.0
7.0,5.0,7.0,3.0,4.0,1.0,2.0,9.0,1.6,1.0,0.0,2.0,7.0,2.0,1.0,1.0,0.0,0.6,20.0,1.4,2.4,1.0,0.0,0.0,1.0
7.0,4.0,7.0,3.0,4.0,1.0,1.4,8.0,1.8,1.4,0.0,15.0,6.0,12.0,6.0,6.0,3.0,3.0,1.0,3.4,1.4,1.0,0.0,1.0,0.0
9.0,10.0,5.0,1.0,4.0,3.0,1.0,12.0,2.0,2.4,0.0,6.435294117647059,9.28235294117647,2.0,1.0,1.0,1.0,0.5,20.0,1.2870588235294118,1.8564705882352939,1.0,0.0,0.0,1.0
7.0,8.0,6.0,3.0,3.0,0.0,1.2,11.0,1.4,1.6,0.0,11.0,13.0,5.0,1.0,4.0,0.0,1.0,12.0,2.2,2.6,1.0,0.0,1.0,0.0
9.0,8.0,5.0,3.0,2.0,0.0,1.0,14.0,1.8,1.6,0.0,9.0,8.0,7.0,3.0,4.0,3.0,1.4,8.0,1.8,1.6,1.0,1.0,0.0,0.0
5.0,6.0,4.0,2.0,2.0,1.0,0.8,17.0,1.0,1.2,0.0,8.0,6.0,9.0,6.0,3.0,0.0,1.8,5.0,1.6,1.2,1.0,0.0,1.0,0.0
9.0,3.0,10.0,4.0,6.0,3.0,2.0,2.0,1.8,0.6,0.0,4.435294117647059,12.28235294117647,4.0,4.0,0.0,1.0,0.8,18.0,0.6,2.2,1.0,1.0,0.0,0.0
9.435294117647059,11.28235294117647,5.0,1.0,4.0,3.0,1.0,14.0,1.6,2.0,0.0,10.435294117647059,9.28235294117647,8.0,5.0,3.0,3.0,1.6,7.0,1.8,1.6,1.0,1.0,0.0,0.0
8.435294117647059,8.28235294117647,6.0,2.0,4.0,1.0,1.2,14.0,1.4,1.4,0.0,8.0,5.0,8.0,4.0,4.0,1.0,1.6,9.0,1.6,1.0,1.0,0.0,0.0,1.0
16.0,7.0,13.0,6.0,7.0,1.0,2.6,1.0,3.2,1.4,0.0,4.0,4.0,10.0,4.0,6.0,0.0,2.0,5.0,0.8,0.8,1.0,1.0,0.0,0.0
10.0,6.0,9.0,4.0,5.0,3.0,1.8,6.0,2.0,1.2,0.0,7.0,6.0,7.0,3.0,4.0,0.0,1.4,12.0,1.4,1.2,1.0,0.0,1.0,0.0
3.0,7.0,5.0,1.0,4.0,3.0,1.0,17.0,0.6,1.4,0.0,2.435294117647059,5.2823529411764705,3.0,2.0,1.0,1.0,0.6,20.0,0.2,0.8,1.0,1.0,0.0,0.0
4.0,5.0,5.0,0.0,5.0,1.0,1.0,17.0,0.8,1.0,0.0,5.0,11.0,3.0,2.0,1.0,1.0,0.6,19.0,1.0,2.2,1.0,1.0,0.0,0.0
8.0,9.0,7.0,4.0,3.0,1.0,0.8,14.0,1.2,1.6,1.0,7.0,7.0,8.0,4.0,4.0,3.0,1.4,11.0,1.0,1.0,1.0,1.0,0.0,0.0
8.0,6.0,10.0,6.0,4.0,1.0,1.4,6.0,1.2,1.0,0.0,5.0,12.0,3.0,2.0,1.0,0.0,0.6,19.0,1.0,2.0,0.0,0.0,1.0,0.0
10.435294117647059,12.28235294117647,6.0,2.0,4.0,0.0,0.6,16.0,1.6,2.2,1.0,11.435294117647059,11.28235294117647,8.0,4.0,4.0,3.0,1.6,8.0,1.8,1.6,1.0,1.0,0.0,0.0
5.0,6.0,5.0,3.0,2.0,1.0,0.8,17.0,0.6,0.8,1.0,5.0,5.0,8.0,3.0,5.0,3.0,1.6,14.0,1.0,0.8,1.0,1.0,0.0,0.0
10.435294117647059,11.28235294117647,8.0,5.0,3.0,0.0,1.4,11.0,1.4,1.6,0.0,2.435294117647059,9.28235294117647,3.0,2.0,1.0,0.0,0.6,20.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,7.0,10.0,4.0,6.0,0.0,1.4,7.0,0.6,1.4,0.0,12.0,7.0,11.0,4.0,7.0,3.0,1.6,3.0,2.0,1.4,0.0,0.0,0.0,1.0
11.0,9.0,8.0,6.0,2.0,3.0,1.6,11.0,2.0,1.4,1.0,12.0,14.0,6.0,1.0,5.0,1.0,1.0,17.0,2.0,2.4,0.0,1.0,0.0,0.0
19.0,7.0,16.0,9.0,7.0,3.0,2.6,1.0,3.2,1.2,1.0,11.0,7.0,10.0,5.0,5.0,1.0,1.4,6.0,1.8,1.2,1.0,1.0,0.0,0.0
8.0,7.0,8.0,3.0,5.0,1.0,1.0,12.0,1.4,1.4,0.0,11.0,4.0,13.0,7.0,6.0,3.0,2.6,3.0,2.0,0.4,1.0,1.0,0.0,0.0
10.0,10.0,7.0,3.0,4.0,0.0,1.4,16.0,2.0,1.8,0.0,5.435294117647059,14.28235294117647,4.0,4.0,0.0,0.0,0.8,19.0,0.8,2.4,0.0,1.0,0.0,0.0
14.0,7.0,14.0,4.0,10.0,3.0,1.6,2.0,1.8,1.2,0.0,9.0,7.0,11.0,6.0,5.0,3.0,1.0,6.0,0.8,1.4,1.0,1.0,0.0,0.0
11.0,5.0,13.0,7.0,6.0,0.0,2.4,3.0,2.0,0.6,0.0,8.0,7.0,8.0,6.0,2.0,3.0,1.2,15.0,1.0,0.8,1.0,1.0,0.0,0.0
11.0,9.0,10.0,5.0,5.0,0.0,1.2,8.0,1.4,1.2,0.0,12.435294117647059,12.28235294117647,9.0,5.0,4.0,3.0,1.0,11.0,1.8,2.0,1.0,0.0,1.0,0.0
11.435294117647059,13.28235294117647,8.0,4.0,4.0,0.0,1.6,13.0,1.6,1.4,0.0,21.0,7.0,19.0,12.0,7.0,3.0,2.6,1.0,3.2,1.2,1.0,0.0,0.0,1.0
4.435294117647059,11.28235294117647,4.0,2.0,2.0,1.0,0.8,20.0,0.4,1.2,0.0,12.0,10.0,10.0,6.0,4.0,3.0,1.4,9.0,1.8,1.6,1.0,0.0,0.0,1.0
13.0,16.0,6.0,1.0,5.0,0.0,0.8,17.0,1.8,2.4,0.0,4.0,9.0,10.0,4.0,6.0,0.0,1.2,11.0,0.6,1.8,1.0,1.0,0.0,0.0
7.0,14.0,4.0,2.0,2.0,1.0,0.6,18.0,1.4,2.4,0.0,12.435294117647059,13.28235294117647,9.0,6.0,3.0,1.0,1.6,13.0,1.8,1.6,1.0,1.0,0.0,0.0
5.435294117647059,16.28235294117647,4.0,4.0,0.0,0.0,0.8,19.0,0.8,2.0,0.0,10.0,10.0,10.0,7.0,3.0,3.0,1.4,10.0,1.4,1.2,1.0,0.0,0.0,1.0
6.0,8.0,8.0,3.0,5.0,0.0,1.4,17.0,1.0,1.2,0.0,10.0,8.0,11.0,7.0,4.0,1.0,1.0,8.0,1.4,1.4,1.0,1.0,0.0,0.0
8.0,9.0,8.0,4.0,4.0,0.0,1.2,16.0,1.2,1.4,0.0,13.0,10.0,11.0,9.0,2.0,3.0,2.0,6.0,2.2,1.4,1.0,0.0,1.0,0.0
15.0,11.0,13.0,6.0,7.0,3.0,2.0,4.0,2.2,1.2,0.0,18.0,8.0,17.0,7.0,10.0,3.0,2.2,2.0,2.6,1.2,1.0,1.0,0.0,0.0
13.0,12.0,13.0,7.0,6.0,3.0,1.4,5.0,1.4,1.6,0.0,14.435294117647059,14.28235294117647,10.0,5.0,5.0,1.0,1.2,11.0,2.0,2.0,0.0,0.0,1.0,0.0
19.0,5.0,16.0,10.0,6.0,3.0,2.4,3.0,3.0,0.4,1.0,8.0,9.0,11.0,6.0,5.0,3.0,1.4,11.0,1.2,1.4,1.0,1.0,0.0,0.0
10.0,11.0,9.0,5.0,4.0,1.0,1.4,15.0,1.6,1.2,1.0,12.435294117647059,15.28235294117647,8.0,4.0,4.0,0.0,1.4,16.0,1.2,1.2,1.0,0.0,1.0,0.0
8.0,15.0,8.0,6.0,2.0,0.0,1.2,17.0,1.0,2.2,0.0,13.0,11.0,11.0,6.0,5.0,1.0,1.2,8.0,1.6,1.4,1.0,0.0,0.0,1.0
11.0,10.0,11.0,7.0,4.0,0.0,0.4,9.0,1.0,1.8,0.0,12.435294117647059,14.28235294117647,9.0,6.0,3.0,0.0,1.4,16.0,1.6,1.6,0.0,1.0,0.0,0.0
5.435294117647059,14.28235294117647,4.0,2.0,2.0,0.0,0.6,20.0,0.6,1.8,1.0,16.0,16.0,9.0,4.0,5.0,3.0,1.4,14.0,1.8,1.2,1.0,0.0,0.0,1.0
10.0,11.0,11.0,6.0,5.0,0.0,1.0,11.0,1.0,1.6,0.0,8.0,14.0,7.0,5.0,2.0,3.0,1.0,18.0,1.0,1.8,1.0,0.0,0.0,1.0
15.0,12.0,12.0,9.0,3.0,1.0,2.0,9.0,2.6,1.8,0.0,23.0,8.0,22.0,12.0,10.0,3.0,2.6,1.0,2.4,0.8,0.0,0.0,1.0,0.0
7.435294117647059,19.28235294117647,4.0,4.0,0.0,0.0,0.2,19.0,1.0,2.6,1.0,4.0,12.0,10.0,4.0,6.0,0.0,0.6,15.0,0.2,2.2,0.0,1.0,0.0,0.0
10.0,15.0,10.0,5.0,5.0,3.0,1.6,14.0,1.4,1.2,0.0,13.0,12.0,14.0,8.0,6.0,1.0,1.6,6.0,1.4,1.4,1.0,1.0,0.0,0.0
12.435294117647059,16.28235294117647,9.0,6.0,3.0,0.0,0.8,17.0,1.4,2.0,0.0,12.0,13.0,10.0,6.0,4.0,1.0,1.6,14.0,2.0,1.2,1.0,0.0,0.0,1.0
15.0,11.0,14.0,6.0,8.0,3.0,1.6,5.0,1.6,1.0,0.0,6.435294117647059,17.28235294117647,4.0,2.0,2.0,0.0,0.4,20.0,0.8,2.4,1.0,1.0,0.0,0.0
24.0,9.0,23.0,12.0,11.0,1.0,2.2,1.0,1.8,0.6,0.0,9.435294117647059,19.28235294117647,7.0,7.0,0.0,3.0,0.8,19.0,1.4,1.8,1.0,1.0,0.0,0.0
19.0,17.0,12.0,4.0,8.0,3.0,1.4,11.0,2.0,1.4,0.0,13.0,10.0,14.0,10.0,4.0,3.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0
14.435294117647059,14.28235294117647,11.0,5.0,6.0,1.0,1.2,12.0,1.6,1.6,0.0,20.0,5.0,19.0,13.0,6.0,3.0,2.4,2.0,2.4,0.4,1.0,0.0,0.0,1.0
8.0,10.0,11.0,6.0,5.0,0.0,1.4,14.0,1.2,1.4,0.0,17.0,12.0,16.0,9.0,7.0,3.0,2.4,5.0,2.2,1.0,1.0,0.0,1.0,0.0
19.0,10.0,17.0,7.0,10.0,0.0,2.0,3.0,2.4,1.2,0.0,16.0,13.0,13.0,10.0,3.0,1.0,1.6,9.0,2.0,2.0,1.0,1.0,0.0,0.0
4.0,14.0,10.0,4.0,6.0,0.0,0.0,15.0,0.0,2.6,0.0,11.0,13.0,11.0,6.0,5.0,0.0,0.8,14.0,0.8,1.6,1.0,0.0,0.0,1.0
14.435294117647059,17.28235294117647,9.0,4.0,5.0,1.0,1.4,16.0,1.6,1.6,0.0,8.0,17.0,8.0,6.0,2.0,0.0,1.0,18.0,0.6,2.2,1.0,0.0,0.0,1.0
13.0,13.0,14.0,8.0,6.0,0.0,1.6,7.0,1.2,1.0,0.0,26.0,10.0,26.0,15.0,11.0,3.0,2.6,1.0,2.0,0.6,1.0,0.0,0.0,1.0
19.0,14.0,17.0,9.0,8.0,1.0,2.0,4.0,2.0,1.2,0.0,5.0,16.0,10.0,4.0,6.0,0.0,0.0,16.0,0.2,2.4,1.0,0.0,1.0,0.0
6.435294117647059,20.28235294117647,4.0,2.0,2.0,0.0,0.2,20.0,0.8,3.0,0.0,14.435294117647059,15.28235294117647,11.0,5.0,6.0,0.0,1.0,14.0,1.2,1.4,1.0,1.0,0.0,0.0
16.0,14.0,13.0,10.0,3.0,0.0,1.6,10.0,1.4,1.2,0.0,15.435294117647059,20.28235294117647,9.0,4.0,5.0,0.0,0.8,17.0,1.2,1.8,1.0,1.0,0.0,0.0
21.0,5.0,22.0,13.0,9.0,3.0,2.4,2.0,2.4,0.4,0.0,12.435294117647059,17.28235294117647,9.0,6.0,3.0,0.0,0.2,18.0,0.4,1.6,1.0,1.0,0.0,0.0
10.435294117647059,21.28235294117647,7.0,7.0,0.0,0.0,0.6,19.0,1.2,1.8,0.0,20.0,10.0,20.0,10.0,10.0,3.0,2.4,3.0,2.4,1.0,1.0,0.0,1.0,0.0
13.0,13.0,13.0,6.0,7.0,3.0,1.6,11.0,2.0,1.2,0.0,11.0,15.0,13.0,8.0,5.0,3.0,2.0,12.0,1.2,0.8,1.0,0.0,0.0,1.0
11.0,18.0,11.0,6.0,5.0,3.0,1.4,15.0,1.2,2.4,0.0,19.0,17.0,13.0,5.0,8.0,1.0,1.6,11.0,1.6,0.8,1.0,0.0,1.0,0.0
13.0,14.0,14.0,6.0,8.0,3.0,1.4,11.0,1.2,1.6,0.0,10.0,12.0,12.0,7.0,5.0,1.0,1.4,14.0,1.2,1.4,1.0,0.0,0.0,1.0
